00110100000111011011011101001000,699
00010111011000111100111010010111,22
00100011101010011111011111111101,144
00101101001000010011100001101000,767
10010111011010100011001011010010,2364
00101101001000010111101010011111,1888
01101011101111101000100011010010,106
01000101000011000100101000011100,566
01100111100001000110001011001011,1055
11001111101101001111110010101001,4511
11001111101101001111100110110100,2418
01000011110011011001101001001111,2310
10100010110100010010110111101001,179
01011000001011111010001101100011,151
01100010100011100110000001000010,580
10101101110001111010111011001111,29
01000000110010101011101100001001,243
10010111011010100011001011010100,1786
10100010110111011011110111010010,809
10011110010001011111100110010000,392
01101000000111110100010000010111,1488
10101101111001111100100000001010,344
01100111100001000110001011001001,551
00010111111001011100111011100011,132
00000010000100111001111101010000,2346
00110100001011010011011001110100,488
01000100010000101100010111010001,143
00010111111001011011111101000100,662
10001110000001000000000111000000,223
10100110001111100111011100110101,568
10100010111100010100011101100111,263
01101000000110111001000101101011,272
00001101110100011110000000010110,27
01100111100001000110001011010111,284
01100111100001000110001000001011,64
10111000100110100111100100011011,183
01101011101000011011010111000010,548
10010000010011000111001001101010,2033
10011110010001011111111011100110,2163
10100010111100111010011111001101,1165
01101000111110000001101101000101,2448
00110100010010000011110101011111,468
01000011110001111111100000001100,3606
11010100111000000100110010101011,72
00100011100111010101001010010010,1601
01101000000110111010101111000110,76
00101110111001001100011111110101,107
00110110110000001000100101101011,3
10000110000000000010100110000101,1858
11011000001101110110100110010011,1427
00110100010010000011000101001111,903
10000110000000000011111110101011,653
01101000000110000110000100111010,354
01001000001101001111110011000000,2333
01000101010110010001111110100100,607
01010101100111111101000110011110,1694
01101000000111000001011000010110,2757
01011111011010111000000101000010,450
00101101001111000010111011011010,3013
11011001101000000000000001011010,890
01011110011111010111010000001110,213
11000110001110100110111011100010,153
10000110000000000010100101101110,216
11001111101101001110000001100011,417
10000110000000000011111100110100,13
01101101011010001000000100111010,232
01000010011000001001001101101101,440
01001111011010101111111110011110,988
10100101111000111010011111010101,837
10001010110010011000100001110101,1489
10011111010001011100111001000001,1674
00000101101111011000000011001110,275
10010000010011000010110010001100,3102
11011000001101110110100101011110,220
01010000010110100101000001101101,254
10000110000000000010101001111011,71
10111001111011010001001000000010,1318
10000110000000000011111101100010,179
11011001010010011000010001101000,923
10000110000000000010100110010111,348
10000110000000000010100101111110,55
10111100101001100010011000110010,369
10111001001101010110010011111011,1811
01101000000110000111101100110100,1638
00000101101111011011010010000001,4035
10000110000000000010101001101010,2602
10000110000000000010101001101011,250
00100101100010110111000001101111,3538
01101000010101001111101010110010,872
10000110000000000011111100000010,218
01010000010011100100001001001111,795
10001000001100011111001010101000,324
00000101101111011001110000100000,1438
10000110000000000010100101100111,447
00100011110101101100000010010111,2451
00100101100010110111000001011110,1150
00110100000111110110001101001110,5657
10101100010100101011100011000010,8
11011001010010011000001100000101,2771
10111100011110010010100101110101,4696
10111001001101010110010001101111,147
10100111010001110100000010100010,302
11000100000101000110101101100001,198
00101001110111010001101101110010,149
11000101011100000000000011010010,265
11000101011100000000000001000101,883
01010000111110010100100000111010,826
11000001110000100100101000001110,424
11000001110000100101100000000100,158
01010000111101100000100000010110,13
10001000111100110100010011001110,454
00110011010110010000011111010110,3136
11000001110000100101000000100100,39
11000100000101000100100000010010,993
01010010110001000001100101010100,467
11000001110000100101101000010010,2202
11000001110000100101001110110101,251
11000001110000100101000011001011,355
11000001110000100101101000011011,1454
01101000000111110101001111000011,716
11000001110000100101001000101000,915
00101001011010100000010101010110,243
11000101011100000000000001010101,829
00101001011011111001110001010101,195
11000001110000100101011010100111,236
11000001110000100101010011000010,223
11000100000101000100001001100100,208
11000001110000100100101001001010,572
11000101011100000000000011110110,764
11000001110000100101000000001001,1355
11000101011100000000000000100100,977
11000001110000100101000001110010,1497
01101001011000000000101110000011,247
11000101011100000000000001011111,1167
01010000111101100000000110000001,2435
01010000111101100000000110000100,102
11000001110000100101111110000011,643
11010101101100111011010100101100,1073
10000000010000011100001100010010,5415
11000100000101000100100110001001,2042
11000001110000100101101000110110,693
10010000010110110100100110111110,6024
11000001110000100101110010000011,589
11000001110000100101101110101101,679
11000101011100000000000001011010,1077
11000001110000100101100100010001,24
11010101101100111011010100110101,90
11000001110000100101011001000101,139
01010000111101100000010010000111,100
11000100000101000110101100100010,1025
11000101011100000000000001011001,37
11000001110000100101000000010101,1410
00110011010110010110011111000010,875
11000001110000100101011101100111,152
11001111101101001101011101010101,3122
10111111011001010011001010001100,1998
01011011110110000011111111110000,718
01101000000111000000101111000010,296
00110100001101111010011110110001,61
01101000000111110100100110110101,1578
10000110000000000000101101010100,2996
00011111000110001000011111111000,1153
11000011100111110001110111010011,1310
10101000001111110011011101010000,3841
11010100001000010010000010111001,1544
10111001010111110010110000110010,1294
11000010001111111111100001011110,1854
01101000000110111000011111011011,939
11011001101000001101111111011010,301
10100010111100111000000101100110,620
01010100111010101111101110100101,607
10010001111011111100001011000000,1982
10110000010010100001001110100110,8586
01010001010111110110100101000110,4800
00110011010110110000100111011000,381
11000110101110110001111100001101,133
10111001011001010010001100001001,6587
01010101111111000011000100111000,265
01011011101111010111101110101010,1725
10110010101001000000101110010111,73
01001101011011111111000010110001,1786
00101110111001110111111111101000,1349
11000110101110011001111110010001,4640
01110100110010111001101100110001,2170
11010100111011011110100100011101,7391
10011001010111001100110000010000,425
10111001001110101101010100001011,3457
11010101101100110010011000111000,691
00000101111110011110001011110011,106
11000011100111110001110111010101,2000
00110100110110100110110001011100,987
01011011111100101100100001100011,630
10011111111111010000100100010000,382
01101111011111011011100100011010,38
11000011100111110001110111101000,805
11011001000110100011010000010000,2787
11010101100010101010000001000011,892
11010101101101000100011100101000,488
01001101010000100111110001110011,4319
10111001000001110011110111001001,330
